entry_date,exit_date,ticker,combo,ff,contracts,cost_per_contract,pnl,ret_pct
2024-05-30,2024-07-18,ROST,50-78,0.03957996957027743,10,219.60000000000008,807.9999999999997,0.36794171220400695
2024-06-27,2024-07-18,ADSK,22-50,0.08494620441191847,10,689.6,2208.0000000000014,0.3201856148491881
2024-07-03,2024-07-18,ADBE,16-44,0.05160978886807244,10,1569.6,1152.9999999999966,0.07345820591233414
2024-07-03,2024-07-18,SNPS,16-44,0.04276599321608421,10,1924.6,-11517.000000000005,-0.5984100592330877
2024-07-03,2024-07-18,JBL,16-79,0.023524325634778798,10,604.6,1757.9999999999995,0.2907707575256367
2024-07-03,2024-07-25,NVDA,23-51,0.16267610592332238,10,894.6,-5952.0,-0.6653252850435949
2024-07-03,2024-07-25,INTU,23-44,0.11261600076564426,10,1349.6,833.0000000000017,0.06172199170124494
2024-07-03,2024-07-25,WDAY,23-44,0.06279055061865524,10,494.6000000000001,2958.0,0.5980590376061463
2024-07-03,2024-07-25,CCL,23-79,0.025845723132980725,10,126.10000000000002,232.9999999999995,0.1847739888976998
2024-07-03,2024-08-01,ORCL,30-51,0.1142287381770668,10,283.1,327.99999999999966,0.11586012009890485
2024-07-03,2024-08-01,CRM,30-51,0.1003061298032375,10,552.1,2002.999999999999,0.3627965948197789
2024-07-03,2024-08-01,DG,30-51,0.05547131518564963,10,269.1,1273.0000000000002,0.4730583426235601
2024-07-11,2024-08-01,DLTR,22-50,0.1906876178408914,10,504.6,-321.99999999999847,-0.06381292112564377
2024-07-17,2024-08-08,NKE,23-44,0.02081788533181661,10,162.6,387.9999999999995,0.23862238622386192
2024-07-19,2024-08-08,ISRG,21-42,0.060019374049556706,10,1074.6,4858.0,0.4520751907686581
2024-07-19,2024-08-08,ADBE,21-42,0.021286209905622577,10,1269.6000000000001,-892.0000000000032,-0.07025834908632664
2024-06-27,2024-08-15,AZO,50-85,0.06747779692125122,10,6069.599999999999,2182.999999999994,0.035966126268617275
2024-07-19,2024-08-15,MS,28-63,0.015036925868417983,10,347.6000000000001,167.99999999999952,0.048331415420022866
2024-07-23,2024-08-15,MU,24-59,0.012688589503376368,10,560.1,627.9999999999999,0.11212283520799855
2024-08-01,2024-08-15,GNRC,15-43,0.13019061103724971,10,722.0999999999999,-116.9999999999984,-0.01620274200249251
2024-07-17,2024-08-22,ACN,37-65,0.03241141499783673,10,574.6,1882.9999999999995,0.3277062304211625
2024-07-18,2024-08-22,STZ,36-64,0.03159815543503752,10,457.1000000000001,-217.0000000000016,-0.04747320061255777
2024-07-24,2024-08-22,DHR,30-58,0.053564805950534256,10,574.6000000000001,1582.999999999998,0.27549599721545376
2024-07-24,2024-08-22,GM,30-86,0.002779483991716125,10,242.1,178.0000000000002,0.07352333746385799
2024-07-25,2024-08-22,GOOG,29-85,0.03457156581983001,10,722.1000000000001,982.9999999999984,0.13613072981581473
2024-08-01,2024-08-22,DAL,22-43,0.15212468477901497,10,140.1,-281.9999999999998,-0.20128479657387563
2024-08-01,2024-08-22,EQT,22-50,0.10982432623594951,10,135.09999999999997,8.000000000000057,0.005921539600296121
2024-07-11,2024-08-29,COST,50-71,0.055024598446961503,10,1072.1000000000004,2732.9999999999964,0.25492024997668083
2024-07-22,2024-08-29,AXP,39-60,0.03170782794718541,10,362.1000000000001,-32.000000000001535,-0.008837337752002631
2024-07-25,2024-08-29,V,36-85,0.05055069176246807,10,761.5999999999999,-2651.9999999999995,-0.3482142857142857
2024-08-08,2024-08-29,UAL,22-50,0.09750255878527803,10,162.6,672.9999999999998,0.41389913899138975
2024-08-15,2024-08-29,DASH,15-43,0.12303236390311545,10,527.6000000000001,-307.00000000000057,-0.058188021228203275
2024-08-08,2024-09-05,MRNA,29-50,0.2316883701169068,10,409.1000000000001,-2187.0,-0.534588120263994
2024-08-15,2024-09-05,FTNT,22-43,0.20195942000764755,10,192.09999999999994,-306.99999999999966,-0.15981259760541372
2024-08-15,2024-09-05,NKE,22-43,0.1923209146699325,10,385.1,-1922.0000000000002,-0.4990911451571021
2024-08-15,2024-09-05,UBER,22-43,0.10177883348279937,10,200.59999999999994,168.00000000000085,0.0837487537387841
2024-08-22,2024-09-05,DXCM,15-43,0.14598945043757983,10,407.1,-367.00000000000017,-0.0901498403340703
2024-08-01,2024-09-12,BA,43-78,0.21743648029324003,10,650.1000000000001,-7142.000000000001,-1.0986002153514842
2024-08-22,2024-09-12,CBOE,22-43,0.0969123276013999,10,464.6,758.0000000000007,0.16315109771846764
2024-08-22,2024-09-12,NOC,22-43,0.08708851789602456,10,852.1,-1141.999999999998,-0.13402182842389368
2024-08-22,2024-09-12,URI,22-57,0.085378070361118,10,3279.6,8333.000000000002,0.25408586412977197
2024-07-25,2024-09-19,TSLA,57-85,0.10311313884143325,10,999.6000000000001,8623.0,0.8626450580232091
2024-07-25,2024-09-19,NOW,57-85,0.05912280883388399,10,1894.5999999999992,-4516.999999999993,-0.23841444104296391
2024-08-22,2024-09-19,L,29-57,0.07538978343530922,10,154.6,757.9999999999994,0.4902975420439841
2024-08-29,2024-09-19,TTD,22-43,0.1733393453844594,10,297.59999999999997,-207.00000000000003,-0.06955645161290325
2024-08-29,2024-09-19,RTX,22-43,0.0830321755943988,10,223.1,-122.00000000000006,-0.05468399820708205
2024-08-29,2024-09-19,CVNA,22-43,0.07399511466483188,10,694.6000000000001,-616.9999999999975,-0.08882810250503849
2024-08-29,2024-09-19,ROST,22-43,0.06659671086419983,10,292.09999999999997,-566.999999999999,-0.19411160561451526
2024-09-05,2024-09-19,BIIB,15-50,0.1863910626552483,10,1062.1,-1091.9999999999989,-0.10281517747858006
2024-09-05,2024-09-19,META,15-50,0.09198128257741645,10,2577.1,-8547.000000000002,-0.33165185673819414
2024-08-08,2024-09-26,MGM,50-71,0.17436436329659966,10,151.09999999999994,228.00000000000068,0.1508934480476511
2024-08-22,2024-09-26,GM,36-57,0.0818462473192092,10,119.1,312.99999999999955,0.2628043660789249
2024-09-12,2024-09-26,DDOG,15-50,0.17944369042599417,10,728.1,-532.0000000000002,-0.07306688641670103
2024-09-05,2024-10-03,GOOGL,29-50,0.2181581643521604,10,504.6000000000002,-142.0000000000005,-0.028141101862861763
2024-09-05,2024-10-03,GOOG,29-50,0.14609953663975972,10,496.6,713.0000000000016,0.14357631896898945
2024-09-05,2024-10-03,ON,29-50,0.11861485177356701,10,267.6000000000001,817.9999999999999,0.30568011958146474
2024-09-12,2024-10-03,ULTA,22-50,0.19842122361847458,10,1514.5999999999995,5183.0000000000055,0.3422025617324711
2024-09-12,2024-10-03,V,22-43,0.1673232077722444,10,631.5999999999999,-776.9999999999986,-0.12302089930335636
2024-09-12,2024-10-03,ABNB,22-50,0.12335889010644352,10,477.1,403.0000000000002,0.0844686648501363
2024-09-19,2024-10-03,FTNT,15-43,0.29983560935207243,10,395.1,-1477.0000000000005,-0.3738294102758796
2024-09-19,2024-10-03,MRNA,15-43,0.2104438716904269,10,590.6,-1317.0000000000005,-0.2229935658652219
2024-09-19,2024-10-03,AKAM,15-43,0.19257516828471544,10,439.6,-341.99999999999983,-0.07779799818016375
2024-09-19,2024-10-03,TTD,15-43,0.14802054925665842,10,490.1000000000002,1717.9999999999977,0.35054070597837117
2024-09-19,2024-10-03,EXPE,15-43,0.11773871853955242,10,673.0999999999999,-811.9999999999997,-0.12063586391323723
2024-09-19,2024-10-10,NVDA,22-43,0.16028508386991636,10,563.1000000000001,-2887.0000000000014,-0.5126975670396022
2024-09-19,2024-10-10,HSY,22-43,0.09960315919149032,10,499.6,-1366.9999999999995,-0.2736188951160928
2024-09-19,2024-10-10,ADBE,22-57,0.054776181096706456,10,1712.1,247.99999999999915,0.014485135214064549
2024-08-22,2024-10-17,KEYS,57-85,0.14857246100054367,10,389.6,807.9999999999997,0.20739219712525658
2024-08-29,2024-10-17,TJX,50-78,0.06633795052815472,10,206.10000000000005,1028.0,0.4987869966035904
2024-09-19,2024-10-17,CRWD,29-57,0.08855338234465737,10,1179.5999999999997,-2491.999999999996,-0.21125805357748362
2024-09-26,2024-10-17,DIS,22-43,0.18517053707512754,10,348.1,-502.00000000000034,-0.1442114334961219
2024-09-26,2024-10-17,SWKS,22-43,0.10955253508923524,10,482.1000000000001,-667.0,-0.13835303878863303
2024-09-26,2024-10-17,ORCL,22-43,0.08968595149801217,10,395.6000000000001,-566.9999999999995,-0.1433265925176945
2024-10-03,2024-10-17,DLTR,15-50,0.11388034588256879,10,535.1,92.9999999999998,0.017379928985236368
2024-10-03,2024-10-17,CRM,15-50,0.06462358740544238,10,1249.5999999999997,-1461.9999999999984,-0.11699743918053768
2024-10-03,2024-10-17,SNPS,15-43,0.05643614997915947,10,2069.6,7207.999999999999,0.34827986084267487
2024-10-03,2024-10-17,COST,15-50,0.019090042012059216,10,2949.6,4548.0,0.15419039869812856
2024-10-03,2024-10-17,AVGO,15-43,0.01610165134416386,10,869.1,1042.9999999999989,0.12000920492463454
2024-10-10,2024-11-07,DG,29-50,0.1701569649952248,10,334.6000000000001,-1182.0000000000011,-0.35325762104004804
2024-10-11,2024-11-07,ADBE,28-49,0.08493306802365463,10,1002.1,1142.9999999999984,0.1140604730066858
2024-10-17,2024-11-07,CRM,22-43,0.0987890491541763,10,824.5999999999997,-2361.999999999998,-0.28644191122968704
2024-10-17,2024-11-07,COST,22-43,0.012294432388973542,10,1307.1000000000001,3157.9999999999973,0.241603549843164
2024-10-21,2024-11-14,ISRG,25-60,0.10140668401540065,10,1384.6,-2017.0000000000016,-0.14567384082045368
2024-10-25,2024-11-14,GE,21-42,0.002175555931401174,10,390.1000000000001,797.9999999999986,0.204562932581389
2024-10-30,2024-11-14,EW,16-51,0.008985899375330897,10,307.1,-766.9999999999997,-0.24975577987626169
2024-10-31,2024-11-21,NKE,22-43,0.057990760755178616,10,253.1,-771.9999999999995,-0.30501777953378095
2024-10-31,2024-11-21,AMGN,22-43,0.030006757677113027,10,1292.0999999999997,2468.000000000003,0.1910068880117641
2024-11-07,2024-11-21,LLY,15-43,0.13055470856445406,10,3377.0999999999995,-5357.0000000000055,-0.1586272245417668
2024-10-31,2024-11-27,TSLA,29-50,0.044043782650658114,10,1004.5999999999998,-7922.000000000002,-0.788572566195501
2024-11-07,2024-11-27,AAPL,22-43,0.11464032473694119,10,417.0999999999999,-736.9999999999989,-0.17669623591464853
2024-11-14,2024-11-27,ABNB,15-43,0.07376591549857392,10,436.6000000000001,1232.9999999999993,0.2824095281722398
2024-10-29,2024-12-05,LRCX,38-80,0.01788601114537114,10,380.1000000000001,843.0000000000001,0.22178374112075766
2024-10-29,2024-12-05,BA,38-80,0.003480591193603333,10,577.1000000000001,2992.999999999999,0.518627620862935
2024-10-31,2024-12-05,MSFT,36-78,0.005523188098660592,10,1149.5999999999997,-5212.000000000002,-0.4533750869867783
2024-11-07,2024-12-05,V,29-50,0.10421986696635122,10,417.1,1122.9999999999998,0.2692399904099736
2024-11-07,2024-12-05,HUM,29-50,0.07248952891938343,10,764.6,957.9999999999998,0.12529427151451736
2024-11-21,2024-12-05,WFC,15-43,0.1303757537207073,10,366.59999999999997,-1016.9999999999991,-0.2774140752864155
2024-11-14,2024-12-12,TTWO,29-64,0.0669864303700507,10,471.6000000000001,877.9999999999999,0.18617472434266322
2024-11-21,2024-12-12,CVNA,22-57,0.07745268958949492,10,1522.0999999999997,3733.0000000000023,0.24525326851061055
2024-10-11,2024-12-19,DPZ,70-98,0.008561389113908469,10,514.5999999999998,6633.000000000001,1.2889623008161686
2024-10-25,2024-12-19,NOW,56-84,0.06798795411742287,10,2249.6000000000004,-3717.0000000000077,-0.16522937411095337
2024-10-25,2024-12-19,WST,56-84,0.018932877180969587,10,699.6,2133.0000000000005,0.30488850771869647
2024-10-29,2024-12-19,LVS,52-80,0.004211727681184385,10,131.1,517.9999999999994,0.3951182303585045
2024-10-31,2024-12-19,BKNG,50-78,0.0349171968450952,10,8314.600000000002,36257.999999999956,0.43607629952132326
2024-10-31,2024-12-19,IBM,50-78,0.03410588717391838,10,364.59999999999997,-1662.000000000001,-0.4558420186505763
2024-10-31,2024-12-19,GOOG,50-78,0.018757522542946603,10,312.1,793.0000000000008,0.2540852290932396
2024-11-14,2024-12-19,DGX,36-64,0.07662150849413862,10,304.6000000000001,-192.00000000000034,-0.06303348653972432
2024-11-21,2024-12-19,IDXX,29-57,0.06538043630015755,10,1149.6,558.0000000000014,0.048538622129436444
2024-11-27,2024-12-19,CMG,23-44,0.20629724155795026,10,174.59999999999997,83.00000000000068,0.047537227949599484
2024-11-27,2024-12-19,MOH,23-51,0.14034085408742447,10,1059.5999999999997,1783.0000000000043,0.16827104567761467
2024-11-27,2024-12-26,AMAT,30-51,0.13417578442092926,10,483.6,1348.0000000000005,0.27874276261373043
2024-12-05,2024-12-26,MRNA,22-50,0.22960494823067545,10,465.1,-46.999999999999886,-0.010105353687379033
2024-12-05,2024-12-26,NVDA,22-78,0.1586466415408705,10,1204.0999999999997,1698.0000000000018,0.1410181878581515
2024-12-05,2024-12-26,TSLA,22-50,0.11392437981815906,10,2642.1,-10951.999999999995,-0.41451875402142213
2024-12-05,2025-01-02,V,29-50,0.208120952521323,10,580.1,887.9999999999997,0.1530770556800551
2024-12-05,2025-01-02,AAPL,29-50,0.18954271929198319,10,442.1000000000001,237.99999999999937,0.053833974213978585
2024-12-12,2025-01-02,BIIB,22-43,0.23655548415427186,10,584.6,682.9999999999997,0.11683202189531297
2024-12-12,2025-01-02,PYPL,22-50,0.19965321403815484,10,326.6000000000001,-532.0000000000007,-0.16289038579301915
2024-12-19,2025-01-02,GOOG,15-43,0.1274746685040522,10,859.1,163.00000000000009,0.01897334419741591
2024-12-19,2025-01-02,LULU,15-43,0.12017503562035214,10,1794.5999999999997,338.00000000000256,0.018834280619636833
2024-12-19,2025-01-02,FSLR,15-64,0.10781687803286033,10,1877.1,-511.9999999999989,-0.027276117415161626
2024-12-19,2025-01-02,SMCI,15-43,0.09556246530563839,10,434.1000000000001,-147.0000000000004,-0.03386316516931591
2024-12-19,2025-01-02,DE,15-43,0.07946812423888394,10,1377.5999999999997,-821.9999999999994,-0.0596689895470383
2024-12-19,2025-01-02,ABNB,15-43,0.07591513377619585,10,493.1,813.0000000000013,0.16487527884810407
2024-12-19,2025-01-08,ALGN,22-43,0.19128026149219046,10,1204.6,-4317.000000000001,-0.3583762244728541
2024-12-19,2025-01-08,AMD,22-43,0.13241745285780127,10,649.6000000000001,1162.9999999999998,0.179033251231527
2024-12-19,2025-01-08,TTWO,22-43,0.11630570769293436,10,487.1,773.0000000000003,0.15869431328269357
2024-12-19,2025-01-08,GOOGL,22-43,0.11525823248689715,10,607.1,1063.0000000000011,0.17509471256794615
2024-12-26,2025-01-08,ON,15-43,0.23655551056724988,10,493.1,-2762.0000000000005,-0.5601297911174205
2024-12-26,2025-01-08,DDOG,15-43,0.19934229841364015,10,828.1,-2572.0000000000005,-0.31059050839270624
2024-12-26,2025-01-08,VRTX,15-43,0.18079874145192054,10,1484.6,4358.0,0.29354708338946517
2024-12-05,2025-01-16,DLTR,43-106,0.18103150484509278,10,754.6,2498.000000000001,0.3310363106281475
2024-12-19,2025-01-16,ADSK,29-64,0.12201692865758629,10,1139.5999999999997,-1016.999999999998,-0.0892418392418391
2025-01-02,2025-01-16,WMT,15-43,0.12879967151546712,10,277.09999999999997,-646.9999999999995,-0.23348971490436654
2025-01-02,2025-01-16,SNPS,15-50,0.09085058858550776,10,2734.6,-5916.999999999996,-0.21637533825788036
2024-12-26,2025-01-23,PGR,29-57,0.1840789094968962,10,839.6,2657.999999999999,0.31657932348737483
2025-01-02,2025-01-23,BBY,22-43,0.10959113761204597,10,269.1,-372.00000000000006,-0.13823857302118173
2025-01-02,2025-01-23,CRM,22-43,0.08826267891493167,10,869.5999999999997,1808.000000000003,0.20791168353265913
2025-01-02,2025-01-23,ADBE,22-43,0.08593400142665142,10,934.6,2728.000000000001,0.29188957842927465
2025-01-02,2025-01-23,CRWD,22-43,0.07734826681810958,10,1212.1,-3712.0000000000023,-0.3062453592937878
2025-01-02,2025-01-23,AVGO,22-43,0.05428302882666669,10,872.1,903.0000000000002,0.10354317165462679
2025-01-02,2025-01-23,FDX,22-43,0.05292889961075553,10,496.1000000000001,282.9999999999993,0.05704495061479525
2025-01-08,2025-01-23,FSLR,16-44,0.024594922453982537,10,1109.5999999999997,-3397.000000000002,-0.30614635904830595
2025-01-08,2025-01-23,MU,16-51,0.01285620860453407,10,479.6000000000001,1118.0,0.23311092577147619
2025-01-02,2025-01-30,COST,29-105,0.11536246051459487,10,4947.1,-11212.0,-0.22663782822259507
2025-01-02,2025-01-30,NVDA,29-50,0.05841967855279928,10,416.6,297.9999999999999,0.07153144503120497
2025-01-08,2025-01-30,ORCL,23-44,0.01778969148091103,10,345.1000000000001,447.9999999999993,0.1298174442190667
2025-01-10,2025-01-30,HPE,21-49,0.6361386878439859,10,429.1,-3206.9999999999995,-0.7473782335120017
2025-01-10,2025-01-30,ULTA,21-49,0.1350548384770376,10,1534.6000000000001,-867.0000000000028,-0.056496806985533866
