date,account,n_positions,account_mtm
2023-03-29,1440200.2,17,1447343.2
2023-03-30,1445657.2,17,1449200.2
2023-03-31,1445657.2,17,1446400.2
2023-04-03,1445657.2,17,1452330.2
2023-04-04,1445657.2,17,1454500.2
2023-04-05,1449311.2,10,1452841.2
2023-04-06,1449311.2,10,1451141.2
2023-04-07,1449311.2,10,1451141.2
2023-04-10,1449311.2,10,1454571.2
2023-04-11,1449311.2,10,1457721.2
2023-04-12,1449311.2,11,1456235.2
2023-04-13,1454603.2,8,1463145.2
2023-04-14,1454603.2,9,1462419.2
2023-04-17,1454603.2,9,1459384.2
2023-04-18,1454603.2,9,1458864.2
2023-04-19,1454603.2,11,1461122.2
2023-04-20,1454712.2,10,1450777.2
2023-04-21,1454712.2,11,1445066.2
2023-04-24,1454712.2,11,1456051.2
2023-04-25,1454712.2,11,1451082.2
2023-04-26,1454712.2,12,1460526.2
2023-04-27,1453481.2,15,1460096.2
2023-04-28,1453481.2,20,1458231.2
2023-05-01,1453481.2,20,1460981.2
2023-05-02,1453481.2,20,1464446.2
2023-05-03,1453481.2,20,1463241.2
2023-05-04,1479642.2,20,1472407.2
2023-05-05,1479642.2,20,1482527.2
2023-05-08,1479642.2,20,1476642.2
2023-05-09,1479642.2,20,1478107.2
2023-05-10,1479642.2,20,1476092.2
2023-05-11,1474373.2,20,1477078.2
2023-05-12,1474373.2,20,1477703.2
2023-05-15,1474373.2,20,1482033.2
2023-05-16,1474373.2,20,1483523.2
2023-05-17,1474373.2,20,1473378.2
2023-05-18,1477135.2,20,1470865.2
2023-05-19,1477135.2,20,1466520.2
2023-05-22,1477135.2,20,1479840.2
2023-05-23,1477135.2,20,1476526.2
2023-05-24,1477135.2,20,1482147.2
2023-05-25,1488212.2,14,1486395.2
2023-05-26,1488212.2,18,1480670.2
2023-05-29,1488212.2,18,1480670.2
2023-05-30,1488212.2,18,1474281.2
2023-05-31,1488212.2,19,1478679.2
2023-06-01,1487706.2,20,1475702.2
2023-06-02,1487706.2,20,1479123.2
2023-06-05,1487706.2,20,1478072.2
2023-06-06,1487706.2,20,1472452.2
2023-06-07,1487706.2,20,1467733.2
2023-06-08,1492588.2,20,1468849.2
2023-06-09,1492588.2,20,1470239.2
2023-06-12,1492588.2,20,1482985.2
2023-06-13,1492588.2,20,1487205.2
2023-06-14,1492588.2,20,1498250.2
2023-06-15,1495308.2,20,1485153.2
2023-06-16,1495308.2,20,1481698.2
2023-06-19,1495308.2,20,1481698.2
2023-06-20,1495308.2,20,1484748.2
2023-06-21,1495308.2,20,1493818.2
2023-06-22,1498771.2,19,1490747.2
2023-06-23,1498771.2,19,1492267.2
2023-06-26,1498771.2,20,1489607.2
2023-06-27,1498771.2,20,1488116.2
2023-06-28,1498771.2,20,1493111.2
2023-06-29,1499219.2,20,1493019.2
2023-06-30,1499219.2,20,1493829.2
2023-07-03,1499219.2,20,1498084.2
2023-07-04,1499219.2,20,1498084.2
2023-07-05,1499219.2,20,1499554.2
2023-07-06,1509155.2,8,1505247.2
2023-07-07,1509155.2,8,1503622.2
2023-07-10,1509155.2,8,1512277.2
2023-07-11,1509155.2,8,1509592.2
2023-07-12,1509155.2,8,1503692.2
2023-07-13,1505044.2,6,1505128.2
2023-07-14,1505044.2,6,1506493.2
2023-07-17,1505044.2,6,1509308.2
2023-07-18,1505044.2,6,1508808.2
2023-07-19,1505044.2,6,1511988.2
2023-07-20,1509611.2,2,1504504.2
2023-07-21,1509611.2,3,1507138.2
2023-07-24,1509611.2,3,1512678.2
2023-07-25,1509611.2,4,1514607.2
2023-07-26,1509611.2,4,1516672.2
2023-07-27,1509611.2,11,1509965.2
2023-07-28,1509611.2,16,1513685.2
2023-07-31,1509611.2,17,1516154.2
2023-08-01,1509611.2,18,1513653.2
2023-08-02,1509611.2,19,1524412.2
2023-08-03,1505764.2,20,1528504.2
2023-08-04,1505764.2,20,1528189.2
2023-08-07,1505764.2,20,1538619.2
2023-08-08,1505764.2,20,1542004.2
2023-08-09,1505764.2,20,1542219.2
2023-08-10,1521125.2,20,1547396.2
2023-08-11,1521125.2,20,1548825.2
2023-08-14,1521125.2,20,1549971.2
2023-08-15,1521125.2,20,1556131.2
2023-08-16,1521125.2,20,1546872.2
2023-08-17,1541057.2,20,1541377.2
2023-08-18,1541057.2,20,1541447.2
2023-08-21,1541057.2,20,1543687.2
2023-08-22,1541057.2,20,1543297.2
2023-08-23,1541057.2,20,1549972.2
2023-08-24,1542486.2,20,1542436.2
2023-08-25,1542486.2,20,1544971.2
2023-08-28,1542486.2,20,1546956.2
2023-08-29,1542486.2,20,1538801.2
2023-08-30,1542486.2,20,1537291.2
2023-08-31,1542486.2,20,1540996.2
2023-09-01,1542486.2,20,1541831.2
2023-09-04,1542486.2,20,1541831.2
2023-09-05,1542486.2,20,1539701.2
2023-09-06,1542486.2,20,1545521.2
2023-09-07,1544330.2,20,1543105.2
2023-09-08,1544330.2,20,1540325.2
2023-09-11,1544330.2,20,1541305.2
2023-09-12,1544330.2,20,1544905.2
2023-09-13,1544330.2,20,1542881.2
2023-09-14,1543616.2,20,1539806.2
2023-09-15,1543616.2,20,1534396.2
2023-09-18,1543616.2,20,1533293.2
2023-09-19,1543616.2,20,1534186.2
2023-09-20,1543616.2,20,1536641.2
2023-09-21,1543616.2,20,1531056.2
2023-09-22,1543616.2,20,1530471.2
2023-09-25,1543616.2,20,1528366.2
2023-09-26,1543616.2,20,1528716.2
2023-09-27,1543616.2,20,1531501.2
2023-09-28,1543616.2,20,1536331.2
2023-09-29,1543616.2,20,1545636.2
2023-10-02,1539004.2,6,1538388.2
2023-10-03,1539004.2,6,1538388.2
2023-10-04,1539004.2,6,1538388.2
2023-10-05,1539004.2,6,1538388.2
2023-10-06,1539004.2,6,1539948.2
2023-10-09,1539004.2,6,1553008.2
2023-10-10,1539004.2,6,1549598.2
2023-10-11,1539004.2,7,1548572.2
2023-10-12,1539004.2,8,1552891.2
2023-10-13,1539004.2,8,1563971.2
2023-10-16,1539004.2,9,1557695.2
2023-10-17,1539004.2,9,1543395.2
2023-10-18,1539004.2,9,1550416.2
2023-10-19,1582739.2,6,1583528.2
2023-10-20,1582739.2,6,1583163.2
2023-10-23,1582739.2,6,1584773.2
2023-10-24,1582739.2,6,1586273.2
2023-10-25,1582739.2,7,1585192.2
2023-10-26,1586677.2,6,1584986.2
2023-10-27,1586677.2,7,1583695.2
2023-10-30,1586677.2,9,1586883.2
2023-10-31,1586677.2,9,1588853.2
2023-11-01,1586677.2,14,1588143.2
2023-11-02,1595871.2,17,1592049.2
2023-11-03,1595871.2,20,1589311.2
2023-11-06,1595871.2,20,1588256.2
2023-11-07,1595871.2,20,1588866.2
2023-11-08,1595871.2,20,1587816.2
2023-11-09,1594094.2,20,1585014.2
2023-11-10,1594094.2,20,1583419.2
2023-11-13,1594094.2,20,1581984.2
2023-11-14,1594094.2,20,1576974.2
2023-11-15,1594094.2,20,1570914.2
2023-11-16,1582744.2,20,1571499.2
2023-11-17,1582744.2,20,1575284.2
2023-11-20,1582744.2,20,1573729.2
2023-11-21,1582744.2,20,1574204.2
2023-11-22,1588271.2,20,1574016.2
2023-11-23,1588271.2,20,1574016.2
2023-11-24,1588271.2,20,1574806.2
2023-11-27,1588271.2,20,1575566.2
2023-11-28,1588271.2,20,1570981.2
2023-11-29,1588271.2,20,1574421.2
2023-11-30,1588271.2,20,1576936.2
2023-12-01,1588271.2,20,1578146.2
2023-12-04,1588271.2,20,1589172.2
2023-12-05,1588271.2,20,1587642.2
2023-12-06,1588271.2,20,1589507.2
2023-12-07,1587366.2,20,1578631.2
2023-12-08,1587366.2,20,1578726.2
2023-12-11,1587366.2,20,1587441.2
2023-12-12,1587366.2,20,1590383.2
2023-12-13,1587366.2,20,1592313.2
2023-12-14,1593415.2,20,1593280.2
2023-12-15,1593415.2,20,1592870.2
2023-12-18,1593415.2,20,1591790.2
2023-12-19,1593415.2,20,1590930.2
2023-12-20,1593415.2,20,1598615.2
2023-12-21,1591638.2,20,1594388.2
2023-12-22,1591638.2,20,1593948.2
2023-12-25,1591638.2,20,1593948.2
2023-12-26,1591638.2,20,1597353.2
2023-12-27,1591638.2,20,1589033.2
2023-12-28,1595579.2,20,1598749.2
2023-12-29,1595579.2,20,1596874.2
2024-01-01,1595579.2,20,1596874.2
2024-01-02,1595579.2,20,1613914.2
2024-01-03,1595579.2,20,1615659.2
2024-01-04,1615565.2,14,1608971.2
2024-01-05,1615565.2,19,1604951.2
2024-01-08,1615565.2,20,1611180.2
2024-01-09,1615565.2,20,1612165.2
2024-01-10,1615565.2,20,1604360.2
2024-01-11,1616366.2,20,1600521.2
2024-01-12,1616366.2,20,1608641.2
2024-01-15,1616366.2,20,1608641.2
2024-01-16,1616366.2,20,1616271.2
2024-01-17,1616366.2,20,1622587.2
2024-01-18,1630455.2,14,1625276.2
2024-01-19,1630455.2,14,1604206.2
2024-01-22,1630455.2,14,1625781.2
2024-01-23,1630455.2,14,1630401.2
2024-01-24,1630455.2,14,1638317.2
2024-01-25,1635603.2,10,1631643.2
2024-01-26,1635603.2,13,1638105.2
2024-01-29,1635603.2,14,1640599.2
2024-01-30,1635603.2,15,1635803.2
2024-01-31,1635603.2,15,1635343.2
2024-02-01,1639457.2,20,1637742.2
2024-02-02,1639457.2,20,1635587.2
2024-02-05,1639457.2,20,1638312.2
2024-02-06,1639457.2,20,1643762.2
2024-02-07,1639457.2,20,1641848.2
2024-02-08,1645383.2,20,1653413.2
2024-02-09,1645383.2,20,1652653.2
2024-02-12,1645383.2,20,1659093.2
2024-02-13,1645383.2,20,1671118.2
2024-02-14,1645383.2,20,1665553.2
2024-02-15,1657043.2,20,1671468.2
2024-02-16,1657043.2,20,1673348.2
2024-02-19,1657043.2,20,1673348.2
2024-02-20,1657043.2,20,1672343.2
2024-02-21,1657043.2,20,1678013.2
2024-02-22,1668742.2,20,1671272.2
2024-02-23,1668742.2,20,1667737.2
2024-02-26,1668742.2,20,1674707.2
2024-02-27,1668742.2,20,1677327.2
2024-02-28,1668742.2,20,1670972.2
2024-02-29,1668742.2,20,1681687.2
2024-03-01,1668742.2,20,1683507.2
2024-03-04,1668742.2,20,1682412.2
2024-03-05,1668742.2,20,1683987.2
2024-03-06,1668742.2,20,1692947.2
2024-03-07,1675042.2,20,1685844.2
2024-03-08,1675042.2,20,1683093.2
2024-03-11,1675042.2,20,1688113.2
2024-03-12,1675042.2,20,1690233.2
2024-03-13,1675042.2,20,1708743.2
2024-03-14,1703233.2,20,1702818.2
2024-03-15,1703233.2,20,1694663.2
2024-03-18,1703233.2,20,1699433.2
2024-03-19,1703233.2,20,1699578.2
2024-03-20,1703233.2,20,1700454.2
2024-03-21,1714709.2,20,1708450.2
2024-03-22,1714709.2,20,1711485.2
2024-03-25,1714709.2,20,1713709.2
2024-03-26,1714709.2,20,1714889.2
2024-03-27,1716798.2,20,1712993.2
2024-03-28,1716798.2,20,1712063.2
2024-03-29,1716798.2,20,1712063.2
2024-04-01,1716798.2,20,1713563.2
2024-04-02,1716798.2,20,1711198.2
2024-04-03,1716798.2,20,1712504.2
2024-04-04,1717912.2,11,1702161.2
2024-04-05,1717912.2,12,1711190.2
2024-04-08,1717912.2,12,1704825.2
2024-04-09,1717912.2,13,1693254.2
2024-04-10,1717912.2,14,1689258.2
2024-04-11,1716013.2,14,1686975.2
2024-04-12,1716013.2,15,1669424.2
2024-04-15,1716013.2,15,1646563.2
2024-04-16,1716013.2,16,1648418.2
2024-04-17,1716013.2,16,1642567.2
2024-04-18,1657725.2,13,1640332.2
2024-04-19,1657725.2,14,1639406.2
2024-04-22,1657725.2,17,1641293.2
2024-04-23,1657725.2,20,1650205.2
2024-04-24,1657725.2,20,1648725.2
2024-04-25,1665365.2,20,1649615.2
2024-04-26,1665365.2,20,1650425.2
2024-04-29,1665365.2,20,1654220.2
2024-04-30,1665365.2,20,1651190.2
2024-05-01,1665365.2,20,1652420.2
2024-05-02,1669457.2,20,1654452.2
2024-05-03,1669457.2,20,1653637.2
2024-05-06,1669457.2,20,1663323.2
2024-05-07,1669457.2,20,1662272.2
2024-05-08,1669457.2,20,1665494.2
2024-05-09,1667217.2,20,1664302.2
2024-05-10,1667217.2,20,1662462.2
2024-05-13,1667217.2,20,1666502.2
2024-05-14,1667217.2,20,1665252.2
2024-05-15,1667217.2,20,1659567.2
2024-05-16,1667596.2,20,1662376.2
2024-05-17,1667596.2,20,1661512.2
2024-05-20,1667596.2,20,1660877.2
2024-05-21,1667596.2,20,1658213.2
2024-05-22,1667596.2,20,1660836.2
2024-05-23,1667215.2,20,1663885.2
2024-05-24,1667215.2,20,1666010.2
2024-05-27,1667215.2,20,1666010.2
2024-05-28,1667215.2,20,1667615.2
2024-05-29,1667215.2,20,1667930.2
2024-05-30,1674307.2,19,1671833.2
2024-05-31,1674307.2,20,1669682.2
2024-06-03,1674307.2,20,1670542.2
2024-06-04,1674307.2,20,1670287.2
2024-06-05,1674307.2,20,1670742.2
2024-06-06,1679092.2,20,1674357.2
2024-06-07,1679092.2,20,1673113.2
2024-06-10,1679092.2,20,1681192.2
2024-06-11,1679092.2,20,1682943.2
2024-06-12,1679092.2,20,1676672.2
2024-06-13,1677124.2,20,1677974.2
2024-06-14,1677124.2,20,1683775.2
2024-06-17,1677124.2,20,1687304.2
2024-06-18,1677124.2,20,1689849.2
2024-06-19,1677124.2,20,1689849.2
2024-06-20,1684221.2,20,1690191.2
2024-06-21,1684221.2,20,1682221.2
2024-06-24,1684221.2,20,1681236.2
2024-06-25,1684221.2,20,1684276.2
2024-06-26,1684221.2,20,1683341.2
2024-06-27,1686990.2,20,1683655.2
2024-06-28,1686990.2,20,1687160.2
2024-07-01,1686990.2,20,1674251.2
2024-07-02,1686990.2,20,1666821.2
2024-07-03,1680320.2,20,1661045.2
2024-07-04,1680320.2,20,1661045.2
2024-07-05,1680320.2,20,1654240.2
2024-07-08,1680320.2,20,1656510.2
2024-07-09,1680320.2,20,1662145.2
2024-07-10,1680320.2,20,1663390.2
2024-07-11,1680251.2,15,1670446.2
2024-07-12,1680251.2,15,1677396.2
2024-07-15,1680251.2,15,1679571.2
2024-07-16,1680251.2,15,1684971.2
2024-07-17,1680251.2,17,1677670.2
2024-07-18,1674661.2,13,1670453.2
2024-07-19,1674661.2,16,1677855.2
2024-07-22,1674661.2,17,1675894.2
2024-07-23,1674661.2,18,1670228.2
2024-07-24,1674661.2,20,1662378.2
2024-07-25,1672733.2,20,1677763.2
2024-07-26,1672733.2,20,1676788.2
2024-07-29,1672733.2,20,1683843.2
2024-07-30,1672733.2,20,1675958.2
2024-07-31,1672733.2,20,1679853.2
2024-08-01,1676015.2,20,1679425.2
2024-08-02,1676015.2,20,1677110.2
2024-08-05,1676015.2,20,1712690.2
2024-08-06,1676015.2,20,1691245.2
2024-08-07,1676015.2,20,1708680.2
2024-08-08,1680369.2,20,1700739.2
2024-08-09,1680369.2,20,1676850.2
2024-08-12,1680369.2,20,1694629.2
2024-08-13,1680369.2,20,1685524.2
2024-08-14,1680369.2,20,1676815.2
2024-08-15,1683231.2,20,1683686.2
2024-08-16,1683231.2,20,1685736.2
2024-08-19,1683231.2,20,1684211.2
2024-08-20,1683231.2,20,1686167.2
2024-08-21,1683231.2,20,1688346.2
2024-08-22,1687367.2,20,1691482.2
2024-08-23,1687367.2,20,1684087.2
2024-08-26,1687367.2,20,1677042.2
2024-08-27,1687367.2,20,1675432.2
2024-08-28,1687367.2,20,1678443.2
2024-08-29,1687782.2,20,1675252.2
2024-08-30,1687782.2,20,1679012.2
2024-09-02,1687782.2,20,1679012.2
2024-09-03,1687782.2,20,1676672.2
2024-09-04,1687782.2,20,1683527.2
2024-09-05,1683167.2,20,1687047.2
2024-09-06,1683167.2,20,1676227.2
2024-09-09,1683167.2,20,1685433.2
2024-09-10,1683167.2,20,1691737.2
2024-09-11,1683167.2,20,1687042.2
2024-09-12,1683974.2,20,1695004.2
2024-09-13,1683974.2,20,1696044.2
2024-09-16,1683974.2,20,1695659.2
2024-09-17,1683974.2,20,1692604.2
2024-09-18,1683974.2,20,1696714.2
2024-09-19,1677686.2,20,1667021.2
2024-09-20,1677686.2,20,1667921.2
2024-09-23,1677686.2,20,1667416.2
2024-09-24,1677686.2,20,1665107.2
2024-09-25,1677686.2,20,1665956.2
2024-09-26,1677695.2,20,1669295.2
2024-09-27,1677695.2,20,1678541.2
2024-09-30,1677695.2,20,1679385.2
2024-10-01,1677695.2,20,1678845.2
2024-10-02,1677695.2,20,1677695.2
2024-10-03,1681663.2,14,1681849.2
2024-10-04,1681663.2,14,1684474.2
2024-10-07,1681663.2,14,1678769.2
2024-10-08,1681663.2,14,1678354.2
2024-10-09,1681663.2,14,1668089.2
2024-10-10,1677657.2,12,1671100.2
2024-10-11,1677657.2,14,1667584.2
2024-10-14,1677657.2,14,1671508.2
2024-10-15,1677657.2,14,1682043.2
2024-10-16,1677657.2,14,1688278.2
2024-10-17,1686695.2,5,1685360.2
2024-10-18,1686695.2,5,1683635.2
2024-10-21,1686695.2,6,1688349.2
2024-10-22,1686695.2,6,1688349.2
2024-10-23,1686695.2,6,1688349.2
2024-10-24,1686695.2,6,1688349.2
2024-10-25,1686695.2,9,1685731.2
2024-10-28,1686695.2,9,1682901.2
2024-10-29,1686695.2,12,1689873.2
2024-10-30,1686695.2,13,1692382.2
2024-10-31,1686695.2,20,1688580.2
2024-11-01,1686695.2,20,1688215.2
2024-11-04,1686695.2,20,1688735.2
2024-11-05,1686695.2,20,1700260.2
2024-11-06,1686695.2,20,1676245.2
2024-11-07,1687452.2,20,1676787.2
2024-11-08,1687452.2,20,1662362.2
2024-11-11,1687452.2,20,1661602.2
2024-11-12,1687452.2,20,1663152.2
2024-11-13,1687452.2,20,1663307.2
2024-11-14,1685466.2,20,1661081.2
2024-11-15,1685466.2,20,1661176.2
2024-11-18,1685466.2,20,1643176.2
2024-11-19,1685466.2,20,1647241.2
2024-11-20,1685466.2,20,1672716.2
2024-11-21,1681805.2,20,1653905.2
2024-11-22,1681805.2,20,1644955.2
2024-11-25,1681805.2,20,1650437.2
2024-11-26,1681805.2,20,1641036.2
2024-11-27,1674379.2,20,1642095.2
2024-11-28,1674379.2,20,1642095.2
2024-11-29,1674379.2,20,1633796.2
2024-12-02,1674379.2,20,1626500.2
2024-12-03,1674379.2,20,1666760.2
2024-12-04,1674379.2,20,1627696.2
2024-12-05,1674067.2,20,1624602.2
2024-12-06,1674067.2,20,1628093.2
2024-12-09,1674067.2,20,1659409.2
2024-12-10,1674067.2,20,1633948.2
2024-12-11,1674067.2,20,1659229.2
2024-12-12,1678678.2,20,1662054.2
2024-12-13,1678678.2,20,1635824.2
2024-12-16,1678678.2,20,1639864.2
2024-12-17,1678678.2,20,1644801.2
2024-12-18,1678678.2,20,1680826.2
2024-12-19,1721866.2,20,1717776.2
2024-12-20,1721866.2,20,1718052.2
2024-12-23,1721866.2,20,1713682.2
2024-12-24,1721866.2,20,1703976.2
2024-12-25,1721866.2,20,1703976.2
2024-12-26,1713913.2,20,1702598.2
2024-12-27,1713913.2,20,1710619.2
2024-12-30,1713913.2,20,1711143.2
2024-12-31,1713913.2,20,1711273.2
2025-01-01,1713913.2,20,1711273.2
2025-01-02,1715023.2,20,1707423.2
2025-01-03,1715023.2,20,1700698.2
2025-01-06,1715023.2,20,1699193.2
2025-01-07,1715023.2,20,1705158.2
2025-01-08,1712729.2,17,1708087.2
2025-01-09,1712729.2,17,1708087.2
2025-01-10,1712729.2,20,1698204.2
2025-01-13,1712729.2,20,1698779.2
2025-01-14,1712729.2,20,1702084.2
2025-01-15,1712729.2,20,1692269.2
2025-01-16,1707646.2,20,1695726.2
2025-01-17,1707646.2,20,1694181.2
2025-01-20,1707646.2,20,1694181.2
2025-01-21,1707646.2,20,1689976.2
2025-01-22,1707646.2,20,1693817.2
2025-01-23,1709663.2,12,1694526.2
2025-01-24,1709663.2,17,1698151.2
2025-01-27,1709663.2,18,1684430.2
2025-01-28,1709663.2,18,1685295.2
2025-01-29,1709663.2,19,1683409.2
2025-01-30,1695123.2,20,1678598.2
2025-01-31,1695123.2,20,1676774.2
2025-02-03,1695123.2,20,1689523.2
2025-02-04,1695123.2,20,1688648.2
2025-02-05,1695123.2,20,1685933.2
2025-02-06,1692369.2,20,1690424.2
2025-02-07,1692369.2,20,1687274.2
2025-02-10,1692369.2,20,1687244.2
2025-02-11,1692369.2,20,1691639.2
2025-02-12,1692369.2,20,1696184.2
2025-02-13,1697159.2,20,1692389.2
2025-02-14,1697159.2,20,1684629.2
2025-02-17,1697159.2,20,1684629.2
2025-02-18,1697159.2,20,1689785.2
2025-02-19,1697159.2,20,1695602.2
2025-02-20,1702530.2,20,1696085.2
2025-02-21,1702530.2,20,1699910.2
2025-02-24,1702530.2,20,1700416.2
2025-02-25,1702530.2,20,1700531.2
2025-02-26,1702530.2,20,1715395.2
2025-02-27,1726982.2,19,1718803.2
2025-02-28,1726982.2,20,1719597.2
2025-03-03,1726982.2,20,1718638.2
2025-03-04,1726982.2,20,1723457.2
2025-03-05,1726982.2,20,1728562.2
2025-03-06,1720874.2,20,1722219.2
2025-03-07,1720874.2,20,1727689.2
2025-03-10,1720874.2,20,1717069.2
2025-03-11,1720874.2,20,1723654.2
2025-03-12,1720874.2,20,1728514.2
2025-03-13,1721258.2,20,1728128.2
2025-03-14,1721258.2,20,1733174.2
2025-03-17,1721258.2,20,1740999.2
2025-03-18,1721258.2,20,1745848.2
2025-03-19,1721258.2,20,1746814.2
2025-03-20,1743389.2,20,1745866.2
2025-03-21,1743389.2,20,1746369.2
2025-03-24,1743389.2,20,1743039.2
2025-03-25,1743389.2,20,1733179.2
2025-03-26,1743389.2,20,1742884.2
2025-03-27,1751828.2,15,1745383.2
2025-03-28,1751828.2,17,1749676.2
2025-03-31,1751828.2,17,1747826.2
2025-04-01,1751828.2,17,1743986.2
2025-04-02,1751828.2,17,1743211.2
2025-04-03,1749695.2,14,1742381.2
2025-04-04,1749695.2,15,1734980.2
2025-04-07,1749695.2,15,1736815.2
2025-04-08,1749695.2,15,1740300.2
2025-04-09,1749695.2,15,1761270.2
2025-04-10,1755339.2,13,1780316.2
2025-04-11,1755339.2,13,1791256.2
2025-04-14,1755339.2,14,1783295.2
2025-04-15,1755339.2,15,1781294.2
2025-04-16,1779575.2,9,1786156.2
2025-04-17,1779575.2,13,1777357.2
2025-04-18,1779575.2,13,1777357.2
2025-04-21,1779575.2,13,1779817.2
2025-04-22,1779575.2,13,1775797.2
2025-04-23,1779575.2,14,1779391.2
2025-04-24,1788357.2,13,1778024.2
2025-04-25,1788357.2,18,1783899.2
2025-04-28,1788357.2,19,1776758.2
2025-04-29,1788357.2,20,1770912.2
2025-04-30,1788357.2,20,1781293.2
2025-05-01,1780032.2,20,1773807.2
2025-05-02,1780032.2,20,1768087.2
2025-05-05,1780032.2,20,1769402.2
2025-05-06,1780032.2,20,1767607.2
2025-05-07,1780032.2,20,1769617.2
2025-05-08,1772649.2,20,1764564.2
2025-05-09,1772649.2,20,1768044.2
2025-05-12,1772649.2,20,1746914.2
2025-05-13,1772649.2,20,1749924.2
2025-05-14,1772649.2,20,1744019.2
2025-05-15,1764974.2,20,1745164.2
2025-05-16,1764974.2,20,1743984.2
2025-05-19,1764974.2,20,1748210.2
2025-05-20,1764974.2,20,1745690.2
2025-05-21,1764974.2,20,1759999.2
2025-05-22,1763828.2,20,1761623.2
2025-05-23,1763828.2,20,1770353.2
2025-05-26,1763828.2,20,1770353.2
2025-05-27,1763828.2,20,1763378.2
2025-05-28,1763828.2,20,1762629.2
2025-05-29,1770207.2,20,1760992.2
2025-05-30,1770207.2,20,1757487.2
2025-06-02,1770207.2,20,1760047.2
2025-06-03,1770207.2,20,1757588.2
2025-06-04,1769016.2,20,1765482.2
2025-06-05,1769016.2,20,1765482.2
2025-06-06,1769016.2,20,1770337.2
2025-06-09,1769016.2,20,1773826.2
2025-06-10,1769016.2,20,1766636.2
2025-06-11,1769016.2,20,1767516.2
2025-06-12,1766007.2,20,1776032.2
2025-06-13,1766007.2,20,1773552.2
2025-06-16,1766007.2,20,1767893.2
2025-06-17,1766007.2,20,1780977.2
2025-06-18,1772597.2,20,1770292.2
2025-06-19,1772597.2,20,1770292.2
2025-06-20,1772597.2,20,1768082.2
2025-06-23,1772597.2,20,1771972.2
2025-06-24,1772597.2,20,1762588.2
2025-06-25,1772597.2,20,1764504.2
2025-06-26,1772597.2,20,1760878.2
2025-06-27,1772597.2,20,1761854.2
2025-06-30,1772597.2,20,1760013.2
2025-07-01,1772597.2,20,1767922.2
2025-07-02,1765642.2,20,1761457.2
2025-07-03,1765642.2,20,1764842.2
2025-07-04,1765642.2,20,1764842.2
2025-07-07,1765642.2,20,1773687.2
2025-07-08,1765642.2,20,1773927.2
2025-07-09,1765642.2,20,1769297.2
2025-07-10,1762927.2,15,1771457.2
2025-07-11,1762927.2,17,1768035.2
2025-07-14,1762927.2,17,1769080.2
2025-07-15,1762927.2,18,1767834.2
2025-07-16,1762927.2,19,1765068.2
2025-07-17,1772298.2,18,1767350.2
2025-07-18,1772298.2,20,1773553.2
2025-07-21,1772298.2,20,1767268.2
2025-07-22,1772298.2,20,1768138.2
2025-07-23,1772298.2,20,1770293.2
2025-07-24,1773640.2,20,1768626.2
2025-07-25,1773640.2,20,1769510.2
2025-07-28,1773640.2,20,1765310.2
2025-07-29,1773640.2,20,1770198.2
2025-07-30,1773640.2,20,1770198.2
2025-07-31,1773640.2,20,1770198.2
2025-08-01,1773640.2,20,1772350.2
2025-08-04,1773640.2,20,1770973.2
2025-08-05,1773640.2,20,1776430.2
2025-08-06,1773640.2,20,1781636.2
2025-08-07,1775226.2,20,1777761.2
2025-08-08,1775226.2,20,1779002.2
2025-08-11,1775226.2,20,1782683.2
2025-08-12,1775226.2,20,1783516.2
2025-08-13,1775226.2,20,1791293.2
2025-08-14,1789100.2,20,1788492.2
2025-08-15,1789100.2,20,1783503.2
2025-08-18,1789100.2,20,1777966.2
2025-08-19,1789100.2,20,1779518.2
2025-08-20,1789100.2,20,1787826.2
2025-08-21,1800191.2,20,1786308.2
2025-08-22,1800191.2,20,1789368.2
2025-08-25,1800191.2,20,1789727.2
2025-08-26,1800191.2,20,1795833.2
2025-08-27,1800191.2,20,1789274.2
2025-08-28,1799984.2,20,1795596.2
2025-08-29,1799984.2,20,1791650.2
2025-09-01,1799984.2,20,1791650.2
2025-09-02,1799984.2,20,1788211.2
2025-09-03,1799984.2,20,1786352.2
2025-09-04,1802359.2,20,1794825.2
2025-09-05,1802359.2,20,1797321.2
2025-09-08,1802359.2,20,1795075.2
2025-09-09,1802359.2,20,1798819.2
2025-09-10,1802359.2,20,1789000.2
2025-09-11,1803438.2,20,1793298.2
2025-09-12,1803438.2,20,1795278.2
2025-09-15,1803438.2,20,1794369.2
2025-09-16,1803438.2,20,1806803.2
2025-09-17,1803438.2,20,1798609.2
2025-09-18,1805725.2,20,1800465.2
2025-09-19,1805725.2,20,1802275.2
2025-09-22,1805725.2,20,1807640.2
2025-09-23,1805725.2,20,1812226.2
2025-09-24,1805725.2,20,1812380.2
2025-09-25,1800066.2,20,1820751.2
2025-09-26,1800066.2,20,1821311.2
2025-09-29,1800066.2,20,1818991.2
2025-09-30,1800066.2,20,1813586.2
2025-10-01,1800066.2,20,1818046.2
2025-10-02,1815746.2,20,1828166.2
2025-10-03,1815746.2,20,1822576.2
2025-10-06,1815746.2,20,1833046.2
2025-10-07,1815746.2,20,1848281.2
2025-10-08,1815746.2,20,1851226.2
2025-10-09,1845900.2,12,1850638.2
2025-10-10,1845900.2,15,1855645.2
2025-10-13,1845900.2,15,1851750.2
2025-10-14,1845900.2,15,1856985.2
